Date,Team,Division,Score,Opponent,Travel_km,Game_Status,Team_Status,Score_Type,Temp,Windspeed,Humidity,Visibility,Precipitation,Cast,Date_day,Total_Score
2019-09-06 14:00:00,Cambridgeshire Cats,SFC 1 East,27,26,32,@ Away,W,Score @ Away,55.0,20.8,81.9,6.8,0.03,rain,2019-09-06,53
2019-02-06 14:00:00,Cambridgeshire Cats,SFC 1 East,20,13,93,@ Away,W,Score @ Away,45.3,11.9,91.4,8.5,0.14,rain,2019-02-06,33
2019-05-19 14:30:00,Cambridgeshire Cats,SFC 1 East,21,7,0,@ Home,W,Score @ Home,54.0,7.5,87.8,4.8,0.0,partly-cloudy-day,2019-05-19,28
2019-12-05 14:30:00,Cambridgeshire Cats,SFC 1 East,18,10,0,@ Home,W,Score @ Home,33.7,20.4,93.8,7.9,0.01,rain,2019-12-05,28
2019-05-05 14:30:00,Cambridgeshire Cats,SFC 1 East,50,0,0,@ Home,W,Score @ Home,41.8,11.8,70.9,12.4,0.01,rain,2019-05-05,50
2019-04-21 12:00:00,Cambridgeshire Cats,SFC 1 East,48,0,50,@ Away,W,Score @ Away,57.1,12.1,60.8,13.4,0.0,clear-day,2019-04-21,48
2019-04-14 14:00:00,Cambridgeshire Cats,SFC 1 East,27,0,97,@ Away,W,Score @ Away,33.8,13.2,73.6,12.9,0.01,rain,2019-04-14,27
2019-07-28 14:00:00,Wembley Stallions,SFC 1 East,16,14,0,@ Home,W,Score @ Home,64.7,15.1,71.1,24.5,0.0,partly-cloudy-day,2019-07-28,30
2019-07-07 15:00:00,Wembley Stallions,SFC 1 East,14,21,0,@ Home,L,Score @ Home,63.0,10.5,75.8,16.8,0.08,rain,2019-07-07,35
2019-06-23 14:00:00,Wembley Stallions,SFC 1 East,9,14,0,@ Home,L,Score @ Home,65.3,14.7,69.9,14.5,0.0,partly-cloudy-day,2019-06-23,23
2019-06-16 15:00:00,Wembley Stallions,SFC 1 East,32,6,0,@ Home,W,Score @ Home,58.6,19.0,78.4,17.7,0.02,rain,2019-06-16,38
2019-09-06 12:00:00,Wembley Stallions,SFC 1 East,21,12,77,@ Away,W,Score @ Away,55.0,16.8,76.9,20.4,0.01,rain,2019-09-06,33
2019-05-19 14:30:00,Wembley Stallions,SFC 1 East,7,21,101,@ Away,L,Score @ Away,54.0,7.5,87.8,4.8,0.0,partly-cloudy-day,2019-05-19,28
2019-12-05 15:00:00,Wembley Stallions,SFC 1 East,44,14,0,@ Home,W,Score @ Home,37.2,17.8,91.0,7.3,0.06,rain,2019-12-05,58
2019-05-05 14:30:00,Wembley Stallions,SFC 1 East,24,0,112,@ Away,W,Score @ Away,40.6,12.4,71.1,16.6,0.02,rain,2019-05-05,24
2019-04-28 14:00:00,Wembley Stallions,SFC 1 East,0,7,12,@ Away,L,Score @ Away,48.1,15.1,65.5,21.9,0.01,rain,2019-04-28,7
2019-04-14 14:00:00,Wembley Stallions,SFC 1 East,9,13,122,@ Away,L,Score @ Away,34.2,14.2,80.8,6.7,0.0,clear-day,2019-04-14,22
2019-07-28 14:00:00,Bury Saints,SFC 1 East,14,16,122,@ Away,L,Score @ Away,64.7,15.1,71.1,24.5,0.0,partly-cloudy-day,2019-07-28,30
2019-07-21 14:00:00,Bury Saints,SFC 1 East,30,12,0,@ Home,W,Score @ Home,65.4,13.7,72.0,7.4,0.0,clear-day,2019-07-21,42
2019-06-30 12:00:00,Bury Saints,SFC 1 East,27,0,80,@ Away,W,Score @ Away,65.4,14.8,69.9,26.0,0.0,partly-cloudy-day,2019-06-30,27
2019-06-23 14:00:00,Bury Saints,SFC 1 East,58,0,0,@ Home,W,Score @ Home,62.9,12.9,87.2,6.7,0.0,clear-day,2019-06-23,58
2019-09-06 14:00:00,Bury Saints,SFC 1 East,26,27,0,@ Home,L,Score @ Home,55.0,20.8,81.9,6.8,0.03,rain,2019-09-06,53
2019-05-26 14:30:00,Bury Saints,SFC 1 East,34,2,97,@ Away,W,Score @ Away,62.1,18.1,77.8,27.7,0.01,rain,2019-05-26,36
2019-05-19 14:00:00,Bury Saints,SFC 1 East,13,19,114,@ Away,L,Score @ Away,55.8,6.8,77.3,10.2,0.0,partly-cloudy-day,2019-05-19,32
2019-12-05 14:30:00,Bury Saints,SFC 1 East,10,18,32,@ Away,L,Score @ Away,33.7,20.4,93.8,7.9,0.01,rain,2019-12-05,28
2019-04-28 14:00:00,Bury Saints,SFC 1 East,32,0,0,@ Home,W,Score @ Home,44.2,24.7,89.2,7.0,0.05,rain,2019-04-28,32
2019-04-14 14:00:00,Bury Saints,SFC 1 East,13,9,0,@ Home,W,Score @ Home,34.2,14.2,80.8,6.7,0.0,clear-day,2019-04-14,22
2019-07-21 12:00:00,Ouse Valley Eagles,SFC 1 East,24,14,0,@ Home,W,Score @ Home,62.9,11.0,74.2,28.2,0.0,partly-cloudy-day,2019-07-21,38
2019-07-07 14:30:00,Ouse Valley Eagles,SFC 1 East,6,13,133,@ Away,L,Score @ Away,58.9,9.9,74.7,23.2,0.05,rain,2019-07-07,19
2019-06-30 12:00:00,Ouse Valley Eagles,SFC 1 East,0,27,0,@ Home,L,Score @ Home,65.4,14.8,69.9,26.0,0.0,partly-cloudy-day,2019-06-30,27
2019-06-23 15:00:00,Ouse Valley Eagles,SFC 1 East,0,37,77,@ Away,L,Score @ Away,64.9,13.9,71.6,14.6,0.0,partly-cloudy-day,2019-06-23,37
2019-09-06 12:00:00,Ouse Valley Eagles,SFC 1 East,12,21,0,@ Home,L,Score @ Home,55.0,16.8,76.9,20.4,0.01,rain,2019-09-06,33
2019-12-05 15:00:00,Ouse Valley Eagles,SFC 1 East,14,44,77,@ Away,L,Score @ Away,37.2,17.8,91.0,7.3,0.06,rain,2019-12-05,58
2019-05-05 14:30:00,Ouse Valley Eagles,SFC 1 East,0,50,50,@ Away,L,Score @ Away,41.8,11.8,70.9,12.4,0.01,rain,2019-05-05,50
2019-04-28 14:00:00,Ouse Valley Eagles,SFC 1 East,0,32,80,@ Away,L,Score @ Away,44.2,24.7,89.2,7.0,0.05,rain,2019-04-28,32
2019-04-21 12:00:00,Ouse Valley Eagles,SFC 1 East,0,48,0,@ Home,L,Score @ Home,57.1,12.1,60.8,13.4,0.0,clear-day,2019-04-21,48
2019-04-14 12:00:00,Ouse Valley Eagles,SFC 1 East,0,23,0,@ Home,L,Score @ Home,33.3,14.7,69.2,23.7,0.0,partly-cloudy-day,2019-04-14,23
2019-07-28 14:30:00,Colchester Gladiators,SFC 1 East,0,29,97,@ Away,L,Score @ Away,60.2,14.6,96.0,10.8,0.3,rain,2019-07-28,29
2019-07-21 12:00:00,Colchester Gladiators,SFC 1 East,14,24,133,@ Away,L,Score @ Away,62.9,11.0,74.2,28.2,0.0,partly-cloudy-day,2019-07-21,38
2019-07-07 14:30:00,Colchester Gladiators,SFC 1 East,13,6,0,@ Home,W,Score @ Home,58.9,9.9,74.7,23.2,0.05,rain,2019-07-07,19
2019-06-23 14:00:00,Colchester Gladiators,SFC 1 East,0,58,97,@ Away,L,Score @ Away,62.9,12.9,87.2,6.7,0.0,clear-day,2019-06-23,58
2019-06-16 15:00:00,Colchester Gladiators,SFC 1 East,6,32,112,@ Away,L,Score @ Away,58.6,19.0,78.4,17.7,0.02,rain,2019-06-16,38
2019-09-06 14:30:00,Colchester Gladiators,SFC 1 East,3,32,0,@ Home,L,Score @ Home,53.6,20.1,79.3,19.3,0.03,rain,2019-09-06,35
2019-05-26 14:30:00,Colchester Gladiators,SFC 1 East,2,34,0,@ Home,L,Score @ Home,62.1,18.1,77.8,27.7,0.01,rain,2019-05-26,36
2019-12-05 14:00:00,Colchester Gladiators,SFC 1 East,0,50,105,@ Away,L,Score @ Away,37.2,17.1,90.8,7.5,0.03,rain,2019-12-05,50
2019-05-05 14:30:00,Colchester Gladiators,SFC 1 East,0,24,0,@ Home,L,Score @ Home,40.6,12.4,71.1,16.6,0.02,rain,2019-05-05,24
2019-04-14 14:00:00,Colchester Gladiators,SFC 1 East,0,27,0,@ Home,L,Score @ Home,33.8,13.2,73.6,12.9,0.01,rain,2019-04-14,27
2019-07-21 14:00:00,London Hornets,SFC 1 East,12,30,114,@ Away,L,Score @ Away,65.4,13.7,72.0,7.4,0.0,clear-day,2019-07-21,42
2019-07-07 15:00:00,London Hornets,SFC 1 East,21,14,12,@ Away,W,Score @ Away,63.0,10.5,75.8,16.8,0.08,rain,2019-07-07,35
2019-06-30 14:30:00,London Hornets,SFC 1 East,9,6,93,@ Away,W,Score @ Away,66.7,15.3,69.3,18.7,0.0,partly-cloudy-day,2019-06-30,15
2019-06-23 15:00:00,London Hornets,SFC 1 East,37,0,0,@ Home,W,Score @ Home,64.9,13.9,71.6,14.6,0.0,partly-cloudy-day,2019-06-23,37
2019-09-06 14:30:00,London Hornets,SFC 1 East,32,3,105,@ Away,W,Score @ Away,53.6,20.1,79.3,19.3,0.03,rain,2019-09-06,35
2019-02-06 14:00:00,London Hornets,SFC 1 East,13,20,0,@ Home,L,Score @ Home,45.3,11.9,91.4,8.5,0.14,rain,2019-02-06,33
2019-05-19 14:00:00,London Hornets,SFC 1 East,19,13,0,@ Home,W,Score @ Home,55.8,6.8,77.3,10.2,0.0,partly-cloudy-day,2019-05-19,32
2019-12-05 14:00:00,London Hornets,SFC 1 East,50,0,0,@ Home,W,Score @ Home,37.2,17.1,90.8,7.5,0.03,rain,2019-12-05,50
2019-04-28 14:00:00,London Hornets,SFC 1 East,7,0,0,@ Home,W,Score @ Home,48.1,15.1,65.5,21.9,0.01,rain,2019-04-28,7
2019-04-14 12:00:00,London Hornets,SFC 1 East,23,0,77,@ Away,W,Score @ Away,33.3,14.7,69.2,23.7,0.0,partly-cloudy-day,2019-04-14,23
2019-04-08 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,0,@ Home,L,Score @ Home,41.3,18.4,83.6,7.3,0.01,rain,2019-04-08,50
2019-07-28 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,128,@ Away,L,Score @ Away,64.2,12.2,91.9,6.0,0.13,rain,2019-07-28,50
2019-07-21 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,0,@ Home,L,Score @ Home,61.3,15.6,79.1,31.3,0.0,partly-cloudy-day,2019-07-21,50
2019-06-23 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,198,@ Away,L,Score @ Away,60.0,16.2,71.2,15.1,0.0,partly-cloudy-day,2019-06-23,50
2019-09-06 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,143,@ Away,L,Score @ Away,53.9,20.5,83.1,18.2,0.07,rain,2019-09-06,50
2019-02-06 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,0,@ Home,L,Score @ Home,38.6,16.0,84.0,15.6,0.2,rain,2019-02-06,50
2019-05-19 14:00:00,Carlisle Sentinels,NFC 2 North,0,50,77,@ Away,L,Score @ Away,50.4,9.5,87.3,19.0,0.01,rain,2019-05-19,50
2019-05-05 14:00:00,Carlisle Sentinels,NFC 2 North,0,42,0,@ Home,L,Score @ Home,42.6,8.4,68.8,32.2,0.0,cloudy,2019-05-05,42
2019-04-08 14:00:00,Clyde Valley Blackhawks,NFC 2 North,12,14,0,@ Home,L,Score @ Home,36.9,16.4,85.2,7.9,0.0,partly-cloudy-day,2019-04-08,26
2019-07-28 14:00:00,Clyde Valley Blackhawks,NFC 2 North,6,6,102,@ Away,T,Score @ Away,63.7,10.9,89.0,10.1,0.22,rain,2019-07-28,12
2019-06-16 14:00:00,Clyde Valley Blackhawks,NFC 2 North,30,0,269,@ Away,W,Score @ Away,54.2,14.9,81.2,18.0,0.05,rain,2019-06-16,30
2019-09-06 14:00:00,Clyde Valley Blackhawks,NFC 2 North,50,0,0,@ Home,W,Score @ Home,53.9,20.5,83.1,18.2,0.07,rain,2019-09-06,50
2019-02-06 14:00:00,Clyde Valley Blackhawks,NFC 2 North,50,0,143,@ Away,W,Score @ Away,38.6,16.0,84.0,15.6,0.2,rain,2019-02-06,50
2019-12-05 14:00:00,Clyde Valley Blackhawks,NFC 2 North,20,8,73,@ Away,W,Score @ Away,42.3,27.7,91.5,7.5,0.63,rain,2019-12-05,28
2019-04-21 14:00:00,Clyde Valley Blackhawks,NFC 2 North,20,6,0,@ Home,W,Score @ Home,57.4,18.4,60.0,9.6,0.0,clear-day,2019-04-21,26
2019-04-14 14:00:00,Clyde Valley Blackhawks,NFC 2 North,21,12,0,@ Home,W,Score @ Home,33.5,15.6,65.3,25.4,0.0,partly-cloudy-day,2019-04-14,33
2019-04-08 14:00:00,Darlington Steam,NFC 2 North,50,0,128,@ Away,W,Score @ Away,41.3,18.4,83.6,7.3,0.01,rain,2019-04-08,50
2019-07-28 14:00:00,Darlington Steam,NFC 2 North,50,0,0,@ Home,W,Score @ Home,64.2,12.2,91.9,6.0,0.13,rain,2019-07-28,50
2019-06-23 14:00:00,Darlington Steam,NFC 2 North,14,60,203,@ Away,L,Score @ Away,59.5,15.5,68.3,26.1,0.0,partly-cloudy-day,2019-06-23,74
2019-06-16 14:00:00,Darlington Steam,NFC 2 North,0,30,0,@ Home,L,Score @ Home,54.2,14.9,81.2,18.0,0.05,rain,2019-06-16,30
2019-02-06 14:00:00,Darlington Steam,NFC 2 North,8,16,0,@ Home,L,Score @ Home,36.2,13.7,89.1,11.4,0.07,rain,2019-02-06,24
2019-05-19 16:00:00,Darlington Steam,NFC 2 North,13,34,324,@ Away,L,Score @ Away,52.2,8.7,86.2,13.8,0.01,rain,2019-05-19,47
2019-05-05 14:00:00,Darlington Steam,NFC 2 North,0,26,0,@ Home,L,Score @ Home,40.0,8.0,69.7,17.4,0.01,rain,2019-05-05,26
2019-04-21 14:00:00,Darlington Steam,NFC 2 North,6,20,269,@ Away,L,Score @ Away,57.4,18.4,60.0,9.6,0.0,clear-day,2019-04-21,26
2019-07-28 14:00:00,Dumfries Hunters,NFC 2 North,6,6,0,@ Home,T,Score @ Home,63.7,10.9,89.0,10.1,0.22,rain,2019-07-28,12
2019-07-21 14:00:00,Dumfries Hunters,NFC 2 North,50,0,77,@ Away,W,Score @ Away,61.3,15.6,79.1,31.3,0.0,partly-cloudy-day,2019-07-21,50
2019-06-23 14:00:00,Dumfries Hunters,NFC 2 North,60,14,0,@ Home,W,Score @ Home,59.5,15.5,68.3,26.1,0.0,partly-cloudy-day,2019-06-23,74
2019-09-06 16:00:00,Dumfries Hunters,NFC 2 North,15,24,157,@ Away,L,Score @ Away,55.1,21.8,83.1,12.2,0.14,rain,2019-09-06,39
2019-05-19 14:00:00,Dumfries Hunters,NFC 2 North,50,0,0,@ Home,W,Score @ Home,50.4,9.5,87.3,19.0,0.01,rain,2019-05-19,50
2019-05-05 14:00:00,Dumfries Hunters,NFC 2 North,26,0,203,@ Away,W,Score @ Away,40.0,8.0,69.7,17.4,0.01,rain,2019-05-05,26
2019-04-21 14:00:00,Dumfries Hunters,NFC 2 North,28,6,0,@ Home,W,Score @ Home,54.7,15.8,65.7,7.9,0.0,partly-cloudy-day,2019-04-21,34
2019-04-14 14:00:00,Dumfries Hunters,NFC 2 North,12,21,102,@ Away,L,Score @ Away,33.5,15.6,65.3,25.4,0.0,partly-cloudy-day,2019-04-14,33
2019-04-08 14:00:00,Inverclyde Goliaths,NFC 2 North,14,12,73,@ Away,W,Score @ Away,36.9,16.4,85.2,7.9,0.0,partly-cloudy-day,2019-04-08,26
2019-06-23 14:00:00,Inverclyde Goliaths,NFC 2 North,50,0,0,@ Home,W,Score @ Home,60.0,16.2,71.2,15.1,0.0,partly-cloudy-day,2019-06-23,50
2019-09-06 16:00:00,Inverclyde Goliaths,NFC 2 North,24,15,0,@ Home,W,Score @ Home,55.1,21.8,83.1,12.2,0.14,rain,2019-09-06,39
2019-02-06 14:00:00,Inverclyde Goliaths,NFC 2 North,16,8,324,@ Away,W,Score @ Away,36.2,13.7,89.1,11.4,0.07,rain,2019-02-06,24
2019-05-19 16:00:00,Inverclyde Goliaths,NFC 2 North,34,13,0,@ Home,W,Score @ Home,52.2,8.7,86.2,13.8,0.01,rain,2019-05-19,47
2019-12-05 14:00:00,Inverclyde Goliaths,NFC 2 North,8,20,0,@ Home,L,Score @ Home,42.3,27.7,91.5,7.5,0.63,rain,2019-12-05,28
2019-05-05 14:00:00,Inverclyde Goliaths,NFC 2 North,42,0,198,@ Away,W,Score @ Away,42.6,8.4,68.8,32.2,0.0,cloudy,2019-05-05,42
2019-04-21 14:00:00,Inverclyde Goliaths,NFC 2 North,6,28,157,@ Away,L,Score @ Away,54.7,15.8,65.7,7.9,0.0,partly-cloudy-day,2019-04-21,34
2019-04-08 14:00:00,Birmingham Bulls,NFC 2 South,21,0,0,@ Home,W,Score @ Home,47.0,7.7,89.8,2.1,0.04,rain,2019-04-08,21
2019-07-07 14:00:00,Birmingham Bulls,NFC 2 South,59,0,107,@ Away,W,Score @ Away,57.8,7.6,72.7,17.5,0.0,partly-cloudy-day,2019-07-07,59
2019-06-30 14:00:00,Birmingham Bulls,NFC 2 South,21,7,213,@ Away,W,Score @ Away,65.7,20.8,66.6,10.8,0.0,partly-cloudy-day,2019-06-30,28
2019-09-06 14:00:00,Birmingham Bulls,NFC 2 South,74,0,0,@ Home,W,Score @ Home,56.9,13.0,74.4,19.2,0.01,rain,2019-09-06,74
2019-02-06 14:30:00,Birmingham Bulls,NFC 2 South,34,6,84,@ Away,W,Score @ Away,36.9,13.9,92.0,8.3,0.1,rain,2019-02-06,40
2019-05-19 14:00:00,Birmingham Bulls,NFC 2 South,32,0,237,@ Away,W,Score @ Away,53.6,7.9,89.0,3.5,0.0,partly-cloudy-day,2019-05-19,32
2019-12-05 14:30:00,Birmingham Bulls,NFC 2 South,42,0,0,@ Home,W,Score @ Home,36.1,17.4,94.0,9.0,0.01,rain,2019-12-05,42
2019-04-14 14:00:00,Birmingham Bulls,NFC 2 South,12,0,0,@ Home,W,Score @ Home,35.2,13.3,68.4,16.3,0.0,partly-cloudy-day,2019-04-14,12
2019-04-08 14:00:00,Lincolnshire Bombers,NFC 2 South,54,14,0,@ Home,W,Score @ Home,44.5,18.1,89.0,3.2,0.0,partly-cloudy-day,2019-04-08,68
2019-07-28 14:00:00,Lincolnshire Bombers,NFC 2 South,26,0,204,@ Away,W,Score @ Away,57.8,11.7,95.4,7.3,1.03,rain,2019-07-28,26
2019-07-07 14:00:00,Lincolnshire Bombers,NFC 2 South,20,6,0,@ Home,W,Score @ Home,58.7,13.6,69.3,10.6,0.0,partly-cloudy-day,2019-07-07,26
2019-06-30 14:00:00,Lincolnshire Bombers,NFC 2 South,7,21,0,@ Home,L,Score @ Home,65.7,20.8,66.6,10.8,0.0,partly-cloudy-day,2019-06-30,28
2019-09-06 14:30:00,Lincolnshire Bombers,NFC 2 South,17,15,193,@ Away,W,Score @ Away,54.5,15.1,83.5,17.2,0.08,rain,2019-09-06,32
2019-05-05 14:00:00,Lincolnshire Bombers,NFC 2 South,11,8,0,@ Home,W,Score @ Home,40.8,10.4,68.3,11.3,0.0,partly-cloudy-day,2019-05-05,19
2019-04-21 14:00:00,Lincolnshire Bombers,NFC 2 South,42,0,90,@ Away,W,Score @ Away,51.5,12.4,67.1,5.7,0.0,clear-day,2019-04-21,42
2019-04-14 14:00:00,Lincolnshire Bombers,NFC 2 South,0,12,213,@ Away,L,Score @ Away,35.2,13.3,68.4,16.3,0.0,partly-cloudy-day,2019-04-14,12
2019-04-08 14:00:00,Crewe Railroaders,NFC 2 South,14,54,204,@ Away,L,Score @ Away,44.5,18.1,89.0,3.2,0.0,partly-cloudy-day,2019-04-08,68
2019-07-28 14:00:00,Crewe Railroaders,NFC 2 South,0,26,0,@ Home,L,Score @ Home,57.8,11.7,95.4,7.3,1.03,rain,2019-07-28,26
2019-07-21 14:00:00,Crewe Railroaders,NFC 2 South,20,42,224,@ Away,L,Score @ Away,63.7,15.0,72.6,11.8,0.0,partly-cloudy-day,2019-07-21,62
2019-07-07 14:00:00,Crewe Railroaders,NFC 2 South,0,59,0,@ Home,L,Score @ Home,57.8,7.6,72.7,17.5,0.0,partly-cloudy-day,2019-07-07,59
2019-09-06 14:00:00,Crewe Railroaders,NFC 2 South,0,74,107,@ Away,L,Score @ Away,56.9,13.0,74.4,19.2,0.01,rain,2019-09-06,74
2019-05-26 14:00:00,Crewe Railroaders,NFC 2 South,13,20,0,@ Home,L,Score @ Home,58.6,18.5,78.3,17.3,0.08,rain,2019-05-26,33
2019-05-19 14:00:00,Crewe Railroaders,NFC 2 South,12,32,0,@ Home,L,Score @ Home,53.0,9.7,82.7,15.7,0.0,partly-cloudy-day,2019-05-19,44
2019-04-14 14:30:00,Crewe Railroaders,NFC 2 South,13,20,28,@ Away,L,Score @ Away,31.3,18.4,70.0,18.7,0.0,partly-cloudy-day,2019-04-14,33
2019-07-21 14:00:00,Humber Warhawks,NFC 2 South,42,20,0,@ Home,W,Score @ Home,63.7,15.0,72.6,11.8,0.0,partly-cloudy-day,2019-07-21,62
2019-07-07 14:00:00,Humber Warhawks,NFC 2 South,6,20,90,@ Away,L,Score @ Away,58.7,13.6,69.3,10.6,0.0,partly-cloudy-day,2019-07-07,26
2019-06-30 14:00:00,Humber Warhawks,NFC 2 South,14,8,0,@ Home,W,Score @ Home,65.9,17.3,69.7,10.8,0.0,partly-cloudy-day,2019-06-30,22
2019-05-26 14:00:00,Humber Warhawks,NFC 2 South,20,13,224,@ Away,W,Score @ Away,58.6,18.5,78.3,17.3,0.08,rain,2019-05-26,33
2019-05-19 14:00:00,Humber Warhawks,NFC 2 South,0,32,0,@ Home,L,Score @ Home,53.6,7.9,89.0,3.5,0.0,partly-cloudy-day,2019-05-19,32
2019-12-05 14:30:00,Humber Warhawks,NFC 2 South,0,42,237,@ Away,L,Score @ Away,36.1,17.4,94.0,9.0,0.01,rain,2019-12-05,42
2019-04-28 14:30:00,Humber Warhawks,NFC 2 South,16,31,206,@ Away,L,Score @ Away,44.6,17.4,83.8,11.4,0.61,rain,2019-04-28,47
2019-04-21 14:00:00,Humber Warhawks,NFC 2 South,0,42,0,@ Home,L,Score @ Home,51.5,12.4,67.1,5.7,0.0,clear-day,2019-04-21,42
2019-04-08 14:00:00,Staffordshire Surge,NFC 2 South,0,21,84,@ Away,L,Score @ Away,47.0,7.7,89.8,2.1,0.04,rain,2019-04-08,21
2019-06-30 14:00:00,Staffordshire Surge,NFC 2 South,8,14,206,@ Away,L,Score @ Away,65.9,17.3,69.7,10.8,0.0,partly-cloudy-day,2019-06-30,22
2019-09-06 14:30:00,Staffordshire Surge,NFC 2 South,15,17,0,@ Home,L,Score @ Home,54.5,15.1,83.5,17.2,0.08,rain,2019-09-06,32
2019-02-06 14:30:00,Staffordshire Surge,NFC 2 South,6,34,0,@ Home,L,Score @ Home,36.9,13.9,92.0,8.3,0.1,rain,2019-02-06,40
2019-05-19 14:00:00,Staffordshire Surge,NFC 2 South,32,12,28,@ Away,W,Score @ Away,53.0,9.7,82.7,15.7,0.0,partly-cloudy-day,2019-05-19,44
2019-05-05 14:00:00,Staffordshire Surge,NFC 2 South,8,11,193,@ Away,L,Score @ Away,40.8,10.4,68.3,11.3,0.0,partly-cloudy-day,2019-05-05,19
2019-04-28 14:30:00,Staffordshire Surge,NFC 2 South,31,16,0,@ Home,W,Score @ Home,44.6,17.4,83.8,11.4,0.61,rain,2019-04-28,47
2019-04-14 14:30:00,Staffordshire Surge,NFC 2 South,20,13,0,@ Home,W,Score @ Home,31.3,18.4,70.0,18.7,0.0,partly-cloudy-day,2019-04-14,33
2019-04-08 14:00:00,Furness Phantoms,NFC 2 West,19,8,0,@ Home,W,Score @ Home,48.1,19.7,75.3,9.4,0.0,clear-day,2019-04-08,27
2019-07-07 14:00:00,Furness Phantoms,NFC 2 West,0,50,0,@ Home,L,Score @ Home,58.5,12.3,76.9,23.9,0.0,partly-cloudy-day,2019-07-07,50
2019-06-30 15:00:00,Furness Phantoms,NFC 2 West,16,43,74,@ Away,L,Score @ Away,61.2,20.2,81.6,17.8,0.01,rain,2019-06-30,59
2019-09-06 14:00:00,Furness Phantoms,NFC 2 West,0,66,145,@ Away,L,Score @ Away,54.7,21.6,80.3,8.5,0.14,rain,2019-09-06,66
2019-02-06 14:00:00,Furness Phantoms,NFC 2 West,6,41,0,@ Home,L,Score @ Home,37.5,15.2,88.6,10.1,0.14,rain,2019-02-06,47
2019-05-19 14:00:00,Furness Phantoms,NFC 2 West,14,20,183,@ Away,L,Score @ Away,52.0,7.8,82.6,13.3,0.0,partly-cloudy-day,2019-05-19,34
2019-05-05 14:00:00,Furness Phantoms,NFC 2 West,0,47,154,@ Away,L,Score @ Away,42.7,14.5,70.5,21.4,0.0,partly-cloudy-day,2019-05-05,47
2019-04-14 14:00:00,Furness Phantoms,NFC 2 West,14,6,0,@ Home,W,Score @ Home,33.6,19.1,64.9,26.5,0.0,partly-cloudy-day,2019-04-14,20
2019-04-08 14:00:00,Halton Spartans,NFC 2 West,41,13,0,@ Home,W,Score @ Home,48.7,14.2,78.9,4.8,0.0,partly-cloudy-day,2019-04-08,54
2019-07-21 14:00:00,Halton Spartans,NFC 2 West,36,6,99,@ Away,W,Score @ Away,61.7,13.7,74.8,10.8,0.0,partly-cloudy-day,2019-07-21,42
2019-06-30 14:00:00,Halton Spartans,NFC 2 West,47,0,125,@ Away,W,Score @ Away,62.1,17.4,74.2,18.8,0.0,partly-cloudy-day,2019-06-30,47
2019-09-06 15:00:00,Halton Spartans,NFC 2 West,47,6,98,@ Away,W,Score @ Away,57.7,25.9,77.7,13.8,0.04,rain,2019-09-06,53
2019-02-06 14:00:00,Halton Spartans,NFC 2 West,41,6,154,@ Away,W,Score @ Away,37.5,15.2,88.6,10.1,0.14,rain,2019-02-06,47
2019-05-19 14:00:00,Halton Spartans,NFC 2 West,35,14,0,@ Home,W,Score @ Home,53.5,10.7,82.3,18.6,0.01,rain,2019-05-19,49
2019-12-05 14:00:00,Halton Spartans,NFC 2 West,74,3,0,@ Home,W,Score @ Home,42.7,22.2,85.9,16.9,0.0,partly-cloudy-day,2019-12-05,77
2019-05-05 14:00:00,Halton Spartans,NFC 2 West,47,0,0,@ Home,W,Score @ Home,42.7,14.5,70.5,21.4,0.0,partly-cloudy-day,2019-05-05,47
2019-04-08 14:00:00,Knottingley Raiders,NFC 2 West,8,19,183,@ Away,L,Score @ Away,48.1,19.7,75.3,9.4,0.0,clear-day,2019-04-08,27
2019-07-28 14:00:00,Knottingley Raiders,NFC 2 West,20,40,0,@ Home,L,Score @ Home,60.6,10.9,96.9,5.6,0.52,rain,2019-07-28,60
2019-07-21 15:00:00,Knottingley Raiders,NFC 2 West,28,12,178,@ Away,W,Score @ Away,62.3,18.0,80.3,24.9,0.0,partly-cloudy-day,2019-07-21,40
